ID,Date,Element,Data_Value
MJM00013461,2012-03-15,TMAX,185
BKM00014652,2014-09-09,TMIN,65
BKM00014648,2010-05-25,TMAX,274
MJM00013461,2010-04-24,TMIN,123
MJM00013461,2010-04-24,TMAX,224
BKM00014654,2015-11-19,TMAX,166
MJM00013363,2013-04-19,TMIN,8
MJM00013461,2014-08-20,TMAX,300
RIE00100814,2013-07-24,TMAX,331
ALM00013615,2015-07-29,TMAX,368
ALM00013615,2015-07-29,TMIN,190
RIE00100814,2011-08-21,TMAX,337
RIE00100814,2011-08-21,TMIN,155
MJM00013461,2011-03-06,TMAX,164
BKM00014654,2009-01-01,TMIN,-62
MJM00013363,2010-07-26,TMAX,150
BKM00014654,2009-01-01,TMAX,12
RIE00100814,2013-07-24,TMIN,140
BKM00014648,2009-08-19,TMAX,356
BKM00014652,2008-02-23,TMAX,5
MJM00013463,2010-08-03,TMIN,229
MJM00013463,2010-08-03,TMAX,359
BKM00014648,2006-08-01,TMAX,368
BKM00014652,2008-02-23,TMIN,-30
MJM00013363,2014-08-29,TMIN,81
BKM00014648,2006-08-01,TMIN,225
MJM00013363,2014-05-05,TMAX,140
MJM00013363,2014-08-29,TMAX,260
RIE00100814,2015-01-27,TMIN,6
BKM00014657,2009-07-26,TMIN,198
MJM00013463,2007-01-22,TMAX,162
RIE00100814,2015-01-27,TMAX,23
BKM00014648,2009-08-19,TMIN,246
MJM00013463,2008-11-14,TMIN,109
MJM00013461,2011-07-03,TMAX,265
MJM00013463,2008-11-14,TMAX,144
MJM00013463,2007-01-22,TMIN,95
MJM00013463,2011-10-01,TMAX,302
BKM00014654,2013-07-16,TMIN,131
MJM00013463,2011-10-01,TMIN,185
BKM00014654,2013-07-16,TMAX,224
MK000013577,2010-12-01,TMIN,106
MJM00013461,2014-08-20,TMIN,208
BKM00014648,2012-01-21,TMAX,89
BKM00014657,2011-12-07,TMIN,73
BKM00014654,2008-08-19,TMAX,310
BKM00014654,2008-08-19,TMIN,110
MJM00013363,2013-06-20,TMIN,155
MJM00013463,2014-10-24,TMIN,69
MJM00013463,2014-10-24,TMAX,165
MJM00013461,2011-12-03,TMAX,184
MJM00013363,2013-06-20,TMAX,339
BKM00014652,2007-07-12,TMAX,53
BKM00014648,2011-05-11,TMAX,260
BKM00014648,2011-05-11,TMIN,150
BKM00014648,2006-04-16,TMIN,121
MK000013577,2010-12-01,TMAX,136
BKM00014657,2009-02-26,TMIN,29
MJM00013461,2011-12-03,TMIN,89
RIE00100814,2006-08-21,TMAX,289
BKM00014654,2012-11-06,TMIN,80
MJM00013459,2008-04-19,TMIN,85
MJM00013459,2008-04-19,TMAX,143
RIE00100814,2012-08-01,TMAX,302
RIE00100814,2012-08-01,TMIN,195
BKM00014654,2006-08-06,TMIN,133
RIE00100814,2010-03-24,TMAX,150
BKM00014654,2006-08-06,TMAX,244
RIE00100814,2010-03-24,TMIN,79
BKM00014648,2006-01-31,TMIN,49
MJM00013459,2012-10-16,TMAX,167
BKM00014652,2007-07-12,TMIN,15
MJM00013363,2005-10-03,TMAX,182
BKM00014648,2013-12-13,TMIN,52
MJM00013363,2012-10-26,TMIN,18
BKM00014654,2011-04-28,TMIN,84
MJM00013363,2013-04-21,TMIN,14
BKM00014654,2010-02-08,TMIN,-37
BKM00014654,2008-01-28,TMIN,-10
BKM00014648,2006-01-26,TMIN,-60
MJM00013459,2005-11-08,TMAX,153
MJM00013463,2008-07-16,TMIN,206
MJM00013461,2009-08-19,TMAX,356
MJM00013459,2005-11-08,TMIN,90
MJM00013459,2013-09-02,TMAX,267
MJM00013463,2008-07-16,TMAX,301
BKM00014648,2006-05-02,TMAX,231
MJM00013461,2008-05-28,TMAX,291
BKM00014652,2011-04-19,TMAX,-12
BKM00014648,2013-01-31,TMAX,151
MJM00013461,2008-05-28,TMIN,192
BKM00014657,2014-11-30,TMIN,146
BKM00014648,2013-01-31,TMIN,13
MK000013577,2013-11-17,TMIN,0
MJM00013463,2010-05-14,TMAX,250
MJM00013463,2010-05-14,TMIN,139
BKM00014648,2006-05-02,TMIN,124
MK000013577,2013-11-17,TMAX,97
BKM00014657,2012-12-30,TMAX,125
MJM00013363,2013-04-21,TMAX,210
MJM00013459,2014-08-02,TMIN,134
BKM00014657,2012-12-25,TMAX,156
ALM00013615,2015-06-05,TMAX,338
MJM00013463,2010-07-17,TMIN,266
BKM00014654,2011-04-28,TMAX,140
MJM00013459,2014-08-02,TMAX,274
MJM00013461,2008-03-24,TMAX,150
BKM00014654,2010-02-08,TMAX,-11
RIE00100814,2007-08-22,TMIN,189
MJM00013461,2011-06-24,TMAX,305
MJM00013461,2007-03-31,TMIN,107
BKM00014652,2008-01-31,TMIN,-60
BKM00014648,2015-01-12,TMAX,111
BKM00014648,2006-08-25,TMAX,280
MJM00013363,2005-10-15,TMAX,125
BKM00014652,2008-01-31,TMAX,-35
MJM00013363,2005-10-15,TMIN,52
ALM00013615,2014-06-01,TMAX,215
BKM00014652,2013-07-29,TMIN,160
BKM00014654,2008-11-28,TMAX,42
MJM00013461,2007-03-31,TMAX,195
BKM00014652,2013-07-29,TMAX,228
BKM00014648,2015-07-26,TMIN,234
BKM00014654,2008-11-28,TMIN,-78
BKM00014654,2008-01-28,TMAX,80
MJM00013459,2008-02-23,TMIN,42
MK000013577,2015-07-22,TMIN,133
BKM00014654,2015-06-12,TMAX,303
MJM00013459,2008-02-23,TMAX,158
MK000013577,2015-07-22,TMAX,298
BKM00014654,2005-05-22,TMAX,256
BKM00014648,2009-01-25,TMAX,97
BKM00014654,2005-05-22,TMIN,60
RIE00100814,2007-08-22,TMAX,390
BKM00014657,2014-11-30,TMAX,187
BKM00014652,2011-04-19,TMIN,-43
BKM00014654,2015-10-20,TMIN,67
BKM00014654,2015-10-20,TMAX,103
MJM00013461,2011-06-24,TMIN,196
MJM00013463,2005-09-23,TMIN,158
MJM00013363,2012-12-24,TMIN,-62
RIE00100814,2009-03-20,TMIN,8
BKM00014652,2013-08-06,TMIN,149
MJM00013461,2011-04-23,TMAX,213
RIE00100814,2009-03-20,TMAX,52
BKM00014648,2006-01-26,TMAX,31
MJM00013463,2006-06-02,TMIN,130
MJM00013459,2013-11-08,TMIN,39
MJM00013459,2011-09-19,TMAX,258
MJM00013363,2012-04-05,TMIN,33
MJM00013363,2011-08-19,TMAX,329
MJM00013461,2011-04-23,TMIN,95
MJM00013461,2008-02-24,TMAX,165
MK000013577,2014-08-20,TMAX,251
MJM00013459,2006-10-11,TMIN,91
MK000013577,2014-08-20,TMIN,109
MJM00013459,2011-09-19,TMIN,123
BKM00014652,2010-12-23,TMIN,-3
BKM00014652,2010-12-23,TMAX,10
BKM00014648,2008-06-07,TMIN,136
BKM00014654,2012-04-11,TMIN,30
BKM00014654,2012-04-11,TMAX,141
BKM00014648,2008-06-07,TMAX,246
BKM00014654,2015-12-16,TMIN,-21
BKM00014654,2015-12-16,TMAX,25
MJM00013363,2006-08-14,TMAX,239
MJM00013463,2012-03-04,TMAX,184
MJM00013463,2012-03-04,TMIN,48
MJM00013461,2008-02-24,TMIN,60
RIE00100814,2010-01-31,TMAX,58
MJM00013463,2006-06-02,TMAX,230
MJM00013463,2010-07-17,TMAX,382
BKM00014652,2013-08-06,TMAX,202
MK000013577,2010-09-18,TMAX,223
RIE00100814,2006-03-21,TMAX,197
MJM00013463,2011-06-05,TMIN,199
RIE00100814,2006-03-21,TMIN,31
MJM00013463,2011-06-05,TMAX,316
MJM00013363,2010-03-15,TMIN,-38
MK000013577,2007-09-10,TMIN,56
ALM00013615,2007-04-20,TMAX,233
MJM00013363,2008-07-16,TMAX,212
BKM00014652,2007-09-29,TMIN,14
MJM00013363,2008-07-16,TMIN,117
BKM00014654,2009-11-11,TMAX,73
MJM00013463,2005-09-23,TMAX,258
MJM00013363,2010-03-15,TMAX,90
ALM00013615,2015-06-05,TMIN,177
BKM00014654,2009-11-11,TMIN,38
MJM00013363,2012-12-24,TMAX,42
MJM00013463,2014-10-29,TMIN,81
MJM00013459,2013-08-05,TMAX,353
BKM00014654,2009-10-04,TMIN,60
BKM00014654,2009-10-04,TMAX,210
MJM00013463,2013-05-06,TMAX,306
MJM00013459,2013-08-05,TMIN,176
ALM00013615,2015-11-28,TMAX,120
MJM00013461,2007-10-30,TMIN,106
ALM00013615,2015-11-28,TMIN,69
MK000013577,2010-09-18,TMIN,87
MJM00013363,2011-08-19,TMIN,102
MJM00013459,2013-11-08,TMAX,192
MJM00013459,2015-05-18,TMIN,142
RIE00100814,2015-02-08,TMAX,11
BKM00014654,2015-06-12,TMIN,127
MJM00013461,2008-11-24,TMIN,19
ALM00013615,2014-02-27,TMAX,170
MJM00013459,2013-12-07,TMAX,48
MJM00013461,2012-01-29,TMIN,33
MJM00013461,2012-01-29,TMAX,122
BKM00014648,2013-02-15,TMAX,130
BKM00014654,2006-10-15,TMIN,26
BKM00014654,2008-09-29,TMAX,163
MK000013577,2009-06-01,TMIN,80
MJM00013461,2011-01-01,TMIN,25
BKM00014648,2007-11-26,TMAX,150
MJM00013363,2015-04-30,TMIN,1
MK000013577,2007-09-10,TMAX,183
MK000013577,2007-09-09,TMAX,167
MK000013577,2013-05-10,TMAX,204
BKM00014648,2007-12-12,TMIN,60
MJM00013459,2006-03-20,TMIN,2
MK000013577,2007-12-24,TMAX,67
MJM00013459,2006-03-20,TMAX,124
BKM00014652,2006-10-17,TMIN,-67
BKM00014654,2006-10-15,TMAX,172
BKM00014648,2010-09-26,TMAX,206
BKM00014654,2005-06-11,TMAX,184
BKM00014648,2007-12-12,TMAX,144
BKM00014648,2013-02-15,TMIN,46
BKM00014654,2005-06-11,TMIN,66
MJM00013463,2008-09-17,TMIN,146
MJM00013463,2008-09-17,TMAX,197
MK000013577,2014-03-04,TMIN,-27
RIE00100814,2013-04-09,TMIN,50
MK000013577,2014-03-04,TMAX,64
BKM00014654,2008-09-29,TMIN,50
MK000013577,2009-06-01,TMAX,160
MJM00013461,2011-01-01,TMAX,137
MJM00013363,2015-11-09,TMIN,34
MJM00013363,2007-02-05,TMIN,-49
MJM00013463,2011-07-25,TMAX,262
MK000013577,2014-07-04,TMIN,51
MK000013577,2014-07-04,TMAX,234
RIE00100814,2007-01-02,TMAX,108
MJM00013363,2011-04-20,TMAX,172
RIE00100814,2012-10-22,TMAX,226
BKM00014648,2007-12-28,TMAX,74
BKM00014657,2010-07-21,TMIN,243
BKM00014652,2008-03-18,TMAX,-20
MJM00013461,2013-11-05,TMAX,214
BKM00014657,2015-12-08,TMAX,141
BKM00014648,2010-12-09,TMAX,194
MJM00013461,2005-03-14,TMIN,100
BKM00014657,2014-10-10,TMAX,242
MJM00013463,2009-11-11,TMAX,147
BKM00014654,2013-09-19,TMIN,86
BKM00014657,2015-03-13,TMAX,150
BKM00014654,2013-09-19,TMAX,159
BKM00014657,2012-10-22,TMAX,226
MJM00013461,2011-06-05,TMAX,287
BKM00014652,2012-12-27,TMIN,-54
BKM00014657,2015-12-08,TMIN,72
MJM00013363,2010-06-21,TMAX,169
MJM00013461,2013-01-28,TMAX,124
RIE00100814,2008-09-08,TMIN,166
RIE00100814,2008-09-08,TMAX,350
BKM00014657,2014-10-10,TMIN,167
MK000013577,2008-06-28,TMIN,115
RIE00100814,2014-09-12,TMIN,158
RIE00100814,2013-04-09,TMAX,152
BKM00014654,2015-01-28,TMAX,4
MK000013577,2007-12-24,TMIN,-26
MJM00013461,2014-01-02,TMAX,132
BKM00014648,2013-05-14,TMAX,251
MJM00013459,2006-05-02,TMAX,172
MJM00013461,2014-01-02,TMIN,106
ALM00013615,2013-01-07,TMAX,123
ALM00013615,2013-01-07,TMIN,-23
MJM00013463,2008-05-06,TMAX,188
MJM00013461,2005-06-16,TMIN,168
MJM00013461,2015-08-15,TMIN,247
MJM00013459,2015-03-18,TMIN,9
RIE00100814,2012-02-13,TMAX,-55
ALM00013615,2008-04-25,TMAX,235
MK000013577,2007-09-09,TMIN,43
BKM00014652,2011-01-17,TMIN,-54
MJM00013459,2008-08-24,TMAX,296
BKM00014652,2010-09-08,TMAX,114
BKM00014652,2011-01-17,TMAX,30
MJM00013459,2012-08-20,TMAX,345
MJM00013459,2012-08-20,TMIN,151
BKM00014652,2010-09-08,TMIN,70
MJM00013459,2008-08-24,TMIN,146
BKM00014648,2015-01-12,TMIN,30
BKM00014652,2007-02-18,TMAX,-38
BKM00014652,2007-02-18,TMIN,-67
MJM00013363,2005-01-20,TMAX,59
MK000013577,2009-11-03,TMIN,1
MJM00013363,2013-10-23,TMIN,44
MJM00013363,2013-10-23,TMAX,278
ALM00013615,2014-02-27,TMIN,25
MK000013577,2005-02-25,TMAX,68
MK000013577,2005-02-25,TMIN,-2
BKM00014648,2012-10-04,TMAX,272
MJM00013459,2006-05-02,TMIN,100
BKM00014654,2015-01-28,TMIN,-22
MJM00013459,2014-06-08,TMAX,288
MJM00013459,2014-06-08,TMIN,151
MJM00013461,2005-03-14,TMAX,183
MJM00013459,2007-04-09,TMIN,51
MJM00013461,2013-01-28,TMIN,24
MJM00013459,2007-04-09,TMAX,191
MJM00013459,2015-01-06,TMAX,4
MJM00013459,2015-01-06,TMIN,-33
MK000013577,2010-10-30,TMAX,130
MK000013577,2010-10-30,TMIN,-17
RIE00100814,2011-05-18,TMAX,210
RIE00100814,2011-09-15,TMAX,301
BKM00014652,2007-03-11,TMAX,-47
BKM00014648,2008-06-27,TMIN,228
BKM00014648,2012-10-04,TMIN,145
MJM00013461,2005-06-16,TMAX,267
BKM00014657,2012-10-20,TMAX,212
BKM00014652,2006-06-03,TMIN,-17
BKM00014648,2015-08-04,TMIN,241
ALM00013615,2012-07-27,TMIN,197
BKM00014652,2006-06-03,TMAX,4
ALM00013615,2012-07-27,TMAX,312
MJM00013363,2005-06-27,TMIN,149
MJM00013461,2014-05-11,TMIN,135
MK000013577,2012-12-30,TMAX,59
MJM00013461,2014-05-11,TMAX,251
MK000013577,2007-08-31,TMAX,299
RIE00100814,2008-09-01,TMIN,120
RIE00100814,2008-09-01,TMAX,305
BKM00014652,2007-03-11,TMIN,-62
MJM00013459,2006-10-11,TMAX,227
BKM00014648,2008-06-27,TMAX,379
MJM00013363,2006-08-14,TMIN,77
BKM00014654,2006-02-24,TMIN,4
RIE00100814,2009-11-20,TMAX,170
MJM00013459,2010-02-01,TMAX,27
RIE00100814,2010-05-21,TMAX,193
RIE00100814,2009-11-20,TMIN,30
ALM00013615,2015-02-02,TMAX,90
RIE00100814,2010-05-21,TMIN,73
BKM00014654,2005-02-26,TMAX,14
BKM00014654,2005-02-26,TMIN,-8
BKM00014652,2014-11-15,TMIN,11
BKM00014652,2011-06-17,TMAX,149
BKM00014652,2011-06-17,TMIN,80
RIE00100814,2005-07-21,TMAX,284
RIE00100814,2007-05-27,TMIN,152
RIE00100814,2007-05-27,TMAX,295
MK000013577,2012-11-17,TMIN,25
MJM00013363,2008-12-21,TMIN,-19
MJM00013463,2005-07-10,TMIN,202
MK000013577,2012-11-17,TMAX,107
MJM00013461,2005-01-02,TMIN,44
MJM00013363,2008-12-21,TMAX,19
RIE00100814,2005-07-21,TMIN,120
MJM00013463,2011-11-07,TMAX,206
RIE00100814,2008-06-20,TMIN,134
BKM00014657,2010-12-21,TMIN,98
ALM00013615,2008-06-16,TMAX,280
RIE00100814,2008-06-20,TMAX,302
BKM00014654,2005-03-14,TMAX,79
MJM00013459,2015-06-12,TMIN,136
MK000013577,2015-11-06,TMAX,146
BKM00014654,2005-03-14,TMIN,-6
MJM00013463,2005-07-10,TMAX,312
BKM00014654,2006-02-24,TMAX,60
BKM00014648,2015-12-27,TMIN,42
MJM00013463,2011-05-08,TMIN,107
MJM00013363,2013-08-04,TMAX,328
MJM00013463,2011-02-17,TMAX,160
MJM00013463,2011-02-17,TMIN,77
MK000013577,2015-05-21,TMAX,192
BKM00014654,2011-08-28,TMAX,292
BKM00014648,2014-06-18,TMIN,153
RIE00100814,2005-09-13,TMIN,164
BKM00014654,2005-11-21,TMIN,-55
BKM00014654,2005-11-21,TMAX,6
RIE00100814,2005-09-13,TMAX,250
BKM00014648,2014-06-18,TMAX,246
MJM00013461,2005-04-07,TMIN,80
MJM00013459,2010-11-25,TMAX,36
MJM00013363,2010-11-25,TMAX,64
MJM00013363,2010-11-25,TMIN,-6
BKM00014648,2011-12-08,TMAX,130
MJM00013461,2014-06-30,TMIN,204
RIE00100814,2009-07-15,TMAX,320
BKM00014648,2011-12-08,TMIN,32
RIE00100814,2009-07-15,TMIN,155
MJM00013463,2010-07-20,TMIN,256
MJM00013463,2010-07-20,TMAX,359
RIE00100814,2007-01-30,TMAX,84
RIE00100814,2007-01-30,TMIN,18
MJM00013459,2008-06-21,TMAX,290
MJM00013459,2008-06-21,TMIN,197
ALM00013615,2012-06-17,TMIN,163
MK000013577,2015-11-06,TMIN,17
MK000013577,2012-08-08,TMIN,155
ALM00013615,2014-12-15,TMAX,133
ALM00013615,2014-12-15,TMIN,39
BKM00014654,2008-08-24,TMIN,160
BKM00014648,2011-03-04,TMIN,42
BKM00014654,2005-01-12,TMAX,70
BKM00014648,2011-03-24,TMAX,227
MK000013577,2007-08-31,TMIN,157
BKM00014652,2006-07-03,TMIN,56
BKM00014654,2014-03-08,TMAX,85
BKM00014652,2006-07-03,TMAX,89
RIE00100814,2005-01-25,TMAX,22
BKM00014654,2005-01-12,TMIN,-30
MK000013577,2012-08-25,TMAX,308
BKM00014652,2006-07-21,TMAX,168
RIE00100814,2005-01-25,TMIN,-8
MJM00013463,2006-07-05,TMAX,323
MK000013577,2012-08-25,TMIN,154
BKM00014652,2006-07-21,TMIN,120
RIE00100814,2005-10-08,TMAX,196
MJM00013463,2012-05-17,TMAX,193
BKM00014652,2008-10-17,TMAX,59
BKM00014652,2008-10-17,TMIN,36
MJM00013463,2006-07-05,TMIN,208
MJM00013463,2012-05-17,TMIN,110
RIE00100814,2008-12-21,TMAX,43
RIE00100814,2008-12-21,TMIN,12
BKM00014648,2005-05-21,TMIN,142
BKM00014648,2014-01-24,TMAX,95
BKM00014654,2013-07-12,TMIN,138
BKM00014648,2005-05-21,TMAX,260
BKM00014652,2014-09-04,TMAX,90
BKM00014652,2014-12-11,TMIN,-54
BKM00014654,2008-08-24,TMAX,275
MJM00013459,2014-07-24,TMAX,277
MK000013577,2012-10-08,TMAX,157
MK000013577,2012-08-08,TMAX,330
BKM00014648,2008-07-20,TMAX,367
BKM00014652,2010-07-05,TMAX,131
ALM00013615,2015-01-18,TMIN,21
ALM00013615,2015-01-18,TMAX,133
BKM00014648,2006-05-19,TMIN,147
BKM00014648,2006-05-19,TMAX,299
MJM00013461,2015-05-28,TMIN,165
BKM00014652,2014-09-04,TMIN,71
BKM00014648,2009-09-04,TMAX,333
BKM00014648,2009-09-04,TMIN,196
BKM00014654,2015-01-06,TMAX,-5
MJM00013363,2012-03-25,TMIN,31
MK000013577,2011-10-28,TMAX,143
RIE00100814,2009-07-01,TMAX,284
BKM00014652,2010-07-05,TMIN,73
MJM00013463,2005-12-29,TMIN,59
MJM00013463,2005-12-29,TMAX,119
BKM00014654,2006-12-16,TMAX,8
MJM00013463,2007-07-13,TMAX,321
MK000013577,2011-10-28,TMIN,1
BKM00014648,2008-07-20,TMIN,193
BKM00014648,2005-09-14,TMAX,282
BKM00014652,2015-09-13,TMIN,65
BKM00014648,2005-11-22,TMAX,72
BKM00014648,2005-09-14,TMIN,179
BKM00014648,2005-11-22,TMIN,33
BKM00014654,2013-07-12,TMAX,246
MJM00013459,2014-07-24,TMIN,146
BKM00014654,2006-12-16,TMIN,-34
BKM00014654,2015-01-06,TMIN,-33
MJM00013363,2007-02-05,TMAX,74
MJM00013363,2013-08-04,TMIN,112
MJM00013461,2010-05-05,TMIN,161
MJM00013363,2011-05-24,TMIN,117
BKM00014648,2008-12-04,TMIN,87
MJM00013463,2009-03-26,TMAX,138
MJM00013363,2015-06-24,TMIN,98
MJM00013459,2006-12-16,TMAX,142
MJM00013459,2006-12-16,TMIN,-30
MJM00013461,2008-03-12,TMAX,168
MJM00013463,2014-10-29,TMAX,190
MJM00013363,2014-05-13,TMIN,69
MJM00013363,2014-05-13,TMAX,177
BKM00014648,2010-01-08,TMAX,178
BKM00014654,2007-08-12,TMAX,244
BKM00014652,2009-02-17,TMIN,-150
MJM00013363,2009-03-11,TMIN,-34
BKM00014648,2014-04-16,TMIN,84
BKM00014648,2014-04-16,TMAX,140
BKM00014648,2010-01-08,TMIN,82
MJM00013363,2009-03-11,TMAX,63
BKM00014652,2009-02-17,TMAX,-100
MJM00013461,2007-02-05,TMAX,129
BKM00014654,2007-08-12,TMIN,142
BKM00014648,2013-10-10,TMAX,199
BKM00014648,2013-10-10,TMIN,148
BKM00014654,2005-08-30,TMIN,155
BKM00014654,2005-08-30,TMAX,271
MK000013577,2013-08-08,TMIN,134
BKM00014657,2010-09-08,TMIN,228
MJM00013363,2006-02-11,TMIN,-92
MJM00013363,2006-02-11,TMAX,31
MK000013577,2014-03-09,TMAX,70
BKM00014648,2013-10-14,TMIN,160
MJM00013461,2008-03-12,TMIN,64
MJM00013463,2009-03-26,TMIN,41
RIE00100814,2005-07-19,TMAX,343
RIE00100814,2009-07-26,TMIN,181
MK000013577,2012-02-18,TMAX,10
MJM00013363,2005-03-22,TMAX,145
RIE00100814,2009-07-26,TMAX,269
MJM00013363,2005-03-22,TMIN,-29
MK000013577,2012-02-18,TMIN,-91
ALM00013615,2014-03-22,TMAX,203
RIE00100814,2009-12-11,TMIN,-2
RIE00100814,2009-12-11,TMAX,72
BKM00014648,2013-05-14,TMIN,130
MJM00013363,2005-08-10,TMIN,57
MJM00013459,2012-09-12,TMAX,274
BKM00014648,2010-06-28,TMIN,202
RIE00100814,2005-07-19,TMIN,167
BKM00014652,2005-04-22,TMIN,-93
MJM00013459,2012-09-12,TMIN,93
BKM00014652,2005-04-22,TMAX,-72
BKM00014648,2010-06-28,TMAX,300
MJM00013459,2005-11-02,TMAX,136
MJM00013459,2005-11-02,TMIN,74
BKM00014657,2014-02-11,TMIN,119
BKM00014654,2009-06-08,TMAX,288
BKM00014654,2009-06-08,TMIN,140
BKM00014657,2014-02-11,TMAX,183
BKM00014648,2008-12-04,TMAX,122
BKM00014652,2014-03-05,TMAX,-31
MJM00013463,2007-10-24,TMAX,219
MJM00013463,2007-10-24,TMIN,89
MJM00013463,2006-04-17,TMAX,219
MK000013577,2013-08-08,TMAX,294
MJM00013363,2010-03-11,TMIN,-3
BKM00014652,2008-03-02,TMIN,-63
MJM00013459,2008-05-09,TMIN,57
ALM00013615,2014-11-11,TMIN,89
ALM00013615,2013-04-27,TMIN,114
MJM00013461,2005-01-02,TMAX,154
BKM00014657,2008-09-24,TMIN,123
BKM00014648,2012-04-11,TMAX,145
BKM00014648,2012-04-11,TMIN,42
MJM00013463,2007-03-25,TMIN,70
ALM00013615,2015-04-25,TMIN,97
BKM00014654,2007-11-06,TMIN,-10
RIE00100814,2009-10-04,TMAX,153
BKM00014654,2007-11-06,TMAX,78
RIE00100814,2009-10-04,TMIN,110
RIE00100814,2009-07-01,TMIN,156
MJM00013463,2007-03-25,TMAX,140
BKM00014657,2013-01-06,TMAX,142
BKM00014654,2012-06-22,TMIN,178
BKM00014648,2010-01-27,TMAX,36
MJM00013461,2013-11-30,TMIN,71
MJM00013459,2014-02-03,TMIN,-17
MJM00013461,2013-11-30,TMAX,153
ALM00013615,2015-04-25,TMAX,220
MJM00013459,2014-02-03,TMAX,119
BKM00014648,2015-01-27,TMIN,32
BKM00014648,2015-01-27,TMAX,85
BKM00014654,2012-06-22,TMAX,327
ALM00013615,2015-02-02,TMIN,35
MJM00013461,2012-07-18,TMAX,326
MJM00013461,2014-06-30,TMAX,298
MJM00013463,2014-06-05,TMAX,289
BKM00014657,2013-03-29,TMAX,167
MK000013577,2011-07-03,TMIN,94
BKM00014648,2006-02-12,TMAX,63
BKM00014652,2011-12-16,TMIN,-63
BKM00014648,2013-10-14,TMAX,252
BKM00014652,2011-12-16,TMAX,-16
MJM00013363,2012-04-05,TMAX,216
MJM00013363,2005-02-06,TMIN,-171
MJM00013363,2010-03-11,TMAX,89
MJM00013463,2014-02-18,TMAX,219
MK000013577,2013-06-06,TMIN,77
MJM00013363,2005-02-06,TMAX,-6
BKM00014652,2013-01-10,TMIN,-70
MK000013577,2013-06-06,TMAX,164
MJM00013463,2014-02-18,TMIN,73
MJM00013459,2009-05-26,TMAX,288
BKM00014648,2015-06-23,TMIN,138
MJM00013461,2010-05-05,TMAX,284
RIE00100814,2006-07-20,TMIN,147
MJM00013459,2009-05-26,TMIN,161
RIE00100814,2012-11-18,TMAX,155
MK000013577,2009-10-13,TMAX,83
ALM00013615,2015-12-30,TMIN,-2
MJM00013461,2014-07-19,TMAX,320
MJM00013461,2007-09-03,TMIN,221
MJM00013461,2005-10-24,TMAX,226
BKM00014654,2011-08-28,TMIN,162
MJM00013461,2005-10-24,TMIN,134
MJM00013363,2014-12-03,TMAX,132
MJM00013363,2014-12-03,TMIN,25
MJM00013461,2007-09-03,TMAX,309
MK000013577,2011-07-03,TMAX,173
MJM00013463,2014-06-05,TMIN,162
RIE00100814,2006-07-20,TMAX,339
BKM00014648,2007-08-18,TMIN,217
RIE00100814,2007-01-02,TMIN,12
BKM00014654,2010-06-25,TMIN,91
BKM00014648,2006-03-21,TMAX,115
BKM00014648,2006-03-21,TMIN,82
BKM00014652,2006-02-23,TMIN,-50
BKM00014648,2007-02-17,TMAX,100
BKM00014652,2014-04-08,TMAX,57
BKM00014652,2006-02-23,TMAX,-38
MJM00013463,2013-12-29,TMAX,168
MJM00013463,2013-12-29,TMIN,42
BKM00014648,2012-10-06,TMIN,148
BKM00014648,2012-10-06,TMAX,283
MJM00013459,2008-04-13,TMIN,53
MJM00013459,2008-04-13,TMAX,158
MJM00013463,2006-01-31,TMIN,1
BKM00014652,2014-04-08,TMIN,-5
BKM00014648,2008-12-13,TMAX,150
RIE00100814,2015-08-20,TMAX,257
BKM00014648,2008-12-13,TMIN,70
MJM00013463,2013-03-06,TMAX,153
MJM00013459,2011-03-27,TMIN,50
MJM00013363,2005-01-25,TMIN,-67
MJM00013459,2011-03-27,TMAX,123
MK000013577,2007-01-22,TMAX,150
BKM00014654,2005-09-23,TMAX,148
MJM00013363,2010-03-06,TMAX,-9
MK000013577,2007-01-22,TMIN,14
RIE00100814,2006-05-19,TMIN,96
MJM00013363,2005-01-25,TMAX,-9
MJM00013363,2009-03-23,TMIN,-39
RIE00100814,2006-05-19,TMAX,286
BKM00014652,2014-10-10,TMIN,73
BKM00014654,2005-09-23,TMIN,112
BKM00014652,2005-05-12,TMAX,18
MJM00013459,2009-11-11,TMAX,96
MJM00013461,2006-11-23,TMAX,192
RIE00100814,2012-10-06,TMAX,283
RIE00100814,2012-10-06,TMIN,87
RIE00100814,2007-12-23,TMAX,-31
MJM00013463,2011-11-11,TMIN,98
ALM00013615,2015-07-01,TMIN,160
BKM00014654,2009-05-09,TMAX,264
MJM00013463,2011-11-11,TMAX,196
MJM00013363,2006-01-15,TMAX,8
MJM00013363,2006-01-15,TMIN,-107
MJM00013461,2006-11-23,TMIN,97
BKM00014654,2009-05-09,TMIN,92
MJM00013459,2014-07-09,TMAX,217
MK000013577,2013-12-12,TMIN,-57
MK000013577,2012-05-10,TMIN,45
MK000013577,2012-05-10,TMAX,199
MJM00013463,2013-03-06,TMIN,84
MK000013577,2013-12-12,TMAX,78
MJM00013363,2013-12-10,TMIN,-19
MJM00013463,2014-12-12,TMAX,160
BKM00014648,2010-01-05,TMIN,14
BKM00014652,2005-12-14,TMAX,-20
MJM00013463,2014-12-12,TMIN,32
BKM00014657,2013-01-10,TMAX,94
BKM00014652,2005-05-12,TMIN,-28
BKM00014652,2005-12-14,TMIN,-53
